OID,BlockCode,GEO_ID,BCTCB2010,BoroCode,NTA Code,NTA Name,Borough,PUMA,Maximum Residential Broadband Speed by Block,Residential ISP Count by Block,Commerical Fiber Count by Block
14731,360850132043013,360850132043,50132043013,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,2,1
14732,360850132043014,360850132043,50132043014,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,1,0
14733,360850132043015,360850132043,50132043015,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,1,0
14734,360850132043016,360850132043,50132043016,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,2,1
14735,360850132043019,360850132043,50132043019,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,2,1
14736,360850132043020,360850132043,50132043020,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,1,0
14737,360850132043021,360850132043,50132043021,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,1,0
14738,360850132043022,360850132043,50132043022,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,2,1
14739,360850132043023,360850132043,50132043023,5,SI25,Oakwood-Oakwood Beach,Staten Island,3901,940,2,1
14740,360850133022000,360850133022,50133022000,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14741,360850133023004,360850133023,50133023004,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,3
14742,360850133021005,360850133021,50133021005,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14743,360850133021006,360850133021,50133021006,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14744,360850133021007,360850133021,50133021007,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14745,360850133022002,360850133022,50133022002,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,3
14746,360850133022005,360850133022,50133022005,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14747,360850133022008,360850133022,50133022008,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14748,360850133023003,360850133023,50133023003,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14749,360850133023005,360850133023,50133023005,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14750,360850133023006,360850133023,50133023006,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14751,360850133023007,360850133023,50133023007,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14752,360850133023008,360850133023,50133023008,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14753,360850133023009,360850133023,50133023009,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14754,360850133023010,360850133023,50133023010,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14755,360850133023011,360850133023,50133023011,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,2
14756,360850133021000,360850133021,50133021000,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14757,360850133021001,360850133021,50133021001,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14758,360850133021002,360850133021,50133021002,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14759,360850133021003,360850133021,50133021003,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14760,360850133021004,360850133021,50133021004,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14761,360850133022001,360850133022,50133022001,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14762,360850133022003,360850133022,50133022003,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14763,360850133022004,360850133022,50133022004,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14764,360850133022006,360850133022,50133022006,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14765,360850133022007,360850133022,50133022007,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14766,360850133023000,360850133023,50133023000,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14767,360850133023001,360850133023,50133023001,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14768,360850133023002,360850133023,50133023002,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14769,360850133023012,360850133023,50133023012,5,SI22,West New Brighton-New Brighton-St. George,Staten Island,3903,940,2,1
14770,360850134003001,360850134003,50134003001,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14771,360850134003005,360850134003,50134003005,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14772,360850134001000,360850134001,50134001000,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14773,360850134001001,360850134001,50134001001,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14774,360850134001009,360850134001,50134001009,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14775,360850134001019,360850134001,50134001019,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14776,360850134001020,360850134001,50134001020,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,3
14777,360850134002002,360850134002,50134002002,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14778,360850134002003,360850134002,50134002003,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14779,360850134002004,360850134002,50134002004,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14780,360850134002005,360850134002,50134002005,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14781,360850134002006,360850134002,50134002006,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14782,360850134002007,360850134002,50134002007,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14783,360850134002008,360850134002,50134002008,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14784,360850134002010,360850134002,50134002010,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14785,360850134002013,360850134002,50134002013,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14786,360850134002014,360850134002,50134002014,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14787,360850134002015,360850134002,50134002015,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14788,360850134002017,360850134002,50134002017,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14789,360850134002018,360850134002,50134002018,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14790,360850134003002,360850134003,50134003002,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14791,360850134003003,360850134003,50134003003,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14792,360850134003004,360850134003,50134003004,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14793,360850134003006,360850134003,50134003006,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14794,360850134003007,360850134003,50134003007,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14795,360850134003008,360850134003,50134003008,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14796,360850134003013,360850134003,50134003013,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14797,360850134003014,360850134003,50134003014,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14798,360850134003016,360850134003,50134003016,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14799,360850134003017,360850134003,50134003017,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14800,360850134003018,360850134003,50134003018,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14801,360850134003020,360850134003,50134003020,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14802,360850134003021,360850134003,50134003021,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,2
14803,360850134001002,360850134001,50134001002,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14804,360850134001003,360850134001,50134001003,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14805,360850134001004,360850134001,50134001004,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14806,360850134001005,360850134001,50134001005,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14807,360850134001006,360850134001,50134001006,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14808,360850134001007,360850134001,50134001007,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14809,360850134001008,360850134001,50134001008,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14810,360850134001010,360850134001,50134001010,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14811,360850134001011,360850134001,50134001011,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14812,360850134001012,360850134001,50134001012,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14813,360850134001013,360850134001,50134001013,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14814,360850134001014,360850134001,50134001014,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14815,360850134001015,360850134001,50134001015,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14816,360850134001016,360850134001,50134001016,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14817,360850134001017,360850134001,50134001017,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14818,360850134001018,360850134001,50134001018,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14819,360850134001021,360850134001,50134001021,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14820,360850134001022,360850134001,50134001022,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14821,360850134001023,360850134001,50134001023,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14822,360850134002000,360850134002,50134002000,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14823,360850134002001,360850134002,50134002001,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14824,360850134002009,360850134002,50134002009,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14825,360850134002011,360850134002,50134002011,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14826,360850134002012,360850134002,50134002012,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14827,360850134002016,360850134002,50134002016,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14828,360850134003000,360850134003,50134003000,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14829,360850134003009,360850134003,50134003009,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14830,360850134003010,360850134003,50134003010,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,1,0
14831,360850134003011,360850134003,50134003011,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14832,360850134003012,360850134003,50134003012,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14833,360850134003015,360850134003,50134003015,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14834,360850134003019,360850134003,50134003019,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14835,360850134003022,360850134003,50134003022,5,SI45,New Dorp-Midland Beach,Staten Island,3902,940,2,1
14836,360850146062006,360850146062,50146062006,5,SI54,Great Kills,Staten Island,3901,940,2,1
14837,360850146061000,360850146061,50146061000,5,SI54,Great Kills,Staten Island,3901,940,2,2
14838,360850146061001,360850146061,50146061001,5,SI54,Great Kills,Staten Island,3901,940,2,2
14839,360850146061002,360850146061,50146061002,5,SI54,Great Kills,Staten Island,3901,940,2,2
14840,360850146061006,360850146061,50146061006,5,SI54,Great Kills,Staten Island,3901,940,2,2
14841,360850146061007,360850146061,50146061007,5,SI54,Great Kills,Staten Island,3901,940,2,2
14842,360850146062003,360850146062,50146062003,5,SI54,Great Kills,Staten Island,3901,940,2,2
14843,360850146062004,360850146062,50146062004,5,SI54,Great Kills,Staten Island,3901,940,2,2
14844,360850146062005,360850146062,50146062005,5,SI54,Great Kills,Staten Island,3901,940,2,2
14845,360850146062010,360850146062,50146062010,5,SI54,Great Kills,Staten Island,3901,940,2,2
14846,360850146062012,360850146062,50146062012,5,SI54,Great Kills,Staten Island,3901,940,2,2
14847,360850146062013,360850146062,50146062013,5,SI54,Great Kills,Staten Island,3901,940,1,1
14848,360850146062014,360850146062,50146062014,5,SI54,Great Kills,Staten Island,3901,940,2,2
14849,360850146062015,360850146062,50146062015,5,SI54,Great Kills,Staten Island,3901,940,2,2
14850,360850146063000,360850146063,50146063000,5,SI54,Great Kills,Staten Island,3901,940,2,2
14851,360850146063001,360850146063,50146063001,5,SI54,Great Kills,Staten Island,3901,940,2,2
14852,360850146063003,360850146063,50146063003,5,SI54,Great Kills,Staten Island,3901,940,2,2
14853,360850146063005,360850146063,50146063005,5,SI54,Great Kills,Staten Island,3901,940,1,1
14854,360850146064000,360850146064,50146064000,5,SI54,Great Kills,Staten Island,3901,940,2,2
14855,360850146064002,360850146064,50146064002,5,SI54,Great Kills,Staten Island,3901,940,2,2
14856,360850146064003,360850146064,50146064003,5,SI54,Great Kills,Staten Island,3901,940,2,2
14857,360850146064004,360850146064,50146064004,5,SI54,Great Kills,Staten Island,3901,940,2,2
14858,360850146064005,360850146064,50146064005,5,SI54,Great Kills,Staten Island,3901,940,2,2
14859,360850146061003,360850146061,50146061003,5,SI54,Great Kills,Staten Island,3901,940,2,1
14860,360850146061004,360850146061,50146061004,5,SI54,Great Kills,Staten Island,3901,940,2,1
14861,360850146061005,360850146061,50146061005,5,SI54,Great Kills,Staten Island,3901,940,2,1
14862,360850146061008,360850146061,50146061008,5,SI54,Great Kills,Staten Island,3901,940,2,1
14863,360850146062000,360850146062,50146062000,5,SI54,Great Kills,Staten Island,3901,940,2,1
14864,360850146062001,360850146062,50146062001,5,SI54,Great Kills,Staten Island,3901,940,2,1
14865,360850146062002,360850146062,50146062002,5,SI54,Great Kills,Staten Island,3901,940,2,1
14866,360850146062007,360850146062,50146062007,5,SI54,Great Kills,Staten Island,3901,940,2,1
14867,360850146062008,360850146062,50146062008,5,SI54,Great Kills,Staten Island,3901,940,2,1
14868,360850146062009,360850146062,50146062009,5,SI54,Great Kills,Staten Island,3901,940,2,1
14869,360850146062011,360850146062,50146062011,5,SI54,Great Kills,Staten Island,3901,940,1,0
14870,360850146063002,360850146063,50146063002,5,SI54,Great Kills,Staten Island,3901,940,2,1
14871,360850146063004,360850146063,50146063004,5,SI54,Great Kills,Staten Island,3901,940,2,1
14872,360850146064001,360850146064,50146064001,5,SI54,Great Kills,Staten Island,3901,940,2,1
14873,360850146064006,360850146064,50146064006,5,SI54,Great Kills,Staten Island,3901,940,2,1
14874,360850228001020,360850228001,50228001020,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,3
14875,360850228001000,360850228001,50228001000,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14876,360850228001001,360850228001,50228001001,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14877,360850228001017,360850228001,50228001017,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14878,360850228001018,360850228001,50228001018,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14879,360850228001030,360850228001,50228001030,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14880,360850228001038,360850228001,50228001038,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14881,360850228001039,360850228001,50228001039,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14882,360850228000001,360850228000,50228000001,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14883,360850228001002,360850228001,50228001002,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14884,360850228001003,360850228001,50228001003,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14885,360850228001004,360850228001,50228001004,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14886,360850228001005,360850228001,50228001005,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14887,360850228001006,360850228001,50228001006,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14888,360850228001007,360850228001,50228001007,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14889,360850228001008,360850228001,50228001008,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14890,360850228001009,360850228001,50228001009,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14891,360850228001010,360850228001,50228001010,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14892,360850228001011,360850228001,50228001011,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14893,360850228001012,360850228001,50228001012,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14894,360850228001013,360850228001,50228001013,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14895,360850228001014,360850228001,50228001014,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14896,360850228001015,360850228001,50228001015,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14897,360850228001016,360850228001,50228001016,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14898,360850228001019,360850228001,50228001019,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14899,360850228001021,360850228001,50228001021,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14900,360850228001022,360850228001,50228001022,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14901,360850228001023,360850228001,50228001023,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14902,360850228001024,360850228001,50228001024,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14903,360850228001025,360850228001,50228001025,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14904,360850228001026,360850228001,50228001026,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14905,360850228001027,360850228001,50228001027,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14906,360850228001028,360850228001,50228001028,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14907,360850228001029,360850228001,50228001029,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14908,360850228001031,360850228001,50228001031,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14909,360850228001032,360850228001,50228001032,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14910,360850228001033,360850228001,50228001033,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14911,360850228001034,360850228001,50228001034,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14912,360850228001035,360850228001,50228001035,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14913,360850228001036,360850228001,50228001036,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14914,360850228001037,360850228001,50228001037,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14915,360850228001040,360850228001,50228001040,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,,,
14916,360850228001041,360850228001,50228001041,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14917,360850291044020,360850291044,50291044020,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14918,360850291041009,360850291041,50291041009,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,1
14919,360850291042000,360850291042,50291042000,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14920,360850291042002,360850291042,50291042002,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14921,360850291042004,360850291042,50291042004,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14922,360850291042007,360850291042,50291042007,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14923,360850291042008,360850291042,50291042008,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14924,360850291043010,360850291043,50291043010,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14925,360850291043012,360850291043,50291043012,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14926,360850291043013,360850291043,50291043013,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14927,360850291044000,360850291044,50291044000,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,1
14928,360850291044001,360850291044,50291044001,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14929,360850291044005,360850291044,50291044005,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14930,360850291044009,360850291044,50291044009,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,1
14931,360850291044013,360850291044,50291044013,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14932,360850291044018,360850291044,50291044018,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,2
14933,360850291044021,360850291044,50291044021,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,1
14934,360850291041000,360850291041,50291041000,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14935,360850291041001,360850291041,50291041001,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14936,360850291041002,360850291041,50291041002,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14937,360850291041003,360850291041,50291041003,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,0
14938,360850291041004,360850291041,50291041004,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14939,360850291041005,360850291041,50291041005,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14940,360850291041006,360850291041,50291041006,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14941,360850291041007,360850291041,50291041007,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14942,360850291041008,360850291041,50291041008,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14943,360850291041010,360850291041,50291041010,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14944,360850291041011,360850291041,50291041011,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14945,360850291042001,360850291042,50291042001,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14946,360850291042003,360850291042,50291042003,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14947,360850291042005,360850291042,50291042005,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14948,360850291042006,360850291042,50291042006,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14949,360850291043000,360850291043,50291043000,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14950,360850291043001,360850291043,50291043001,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14951,360850291043002,360850291043,50291043002,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14952,360850291043003,360850291043,50291043003,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14953,360850291043004,360850291043,50291043004,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14954,360850291043005,360850291043,50291043005,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14955,360850291043006,360850291043,50291043006,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14956,360850291043007,360850291043,50291043007,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14957,360850291043008,360850291043,50291043008,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14958,360850291043009,360850291043,50291043009,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14959,360850291043011,360850291043,50291043011,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,2,1
14960,360850291044002,360850291044,50291044002,5,SI05,New Springville-Bloomfield-Travis,Staten Island,3902,940,1,1
